# Reference library (divisor): control
# Comparison library (numerator): apigennin
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1 raw countings	apigennin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020059.1	Protein Homology	CDS	489296	489787	.	+	0	ID=cds-WP_015338625.1;Parent=gene-RTCIAT899_RS02370;Dbxref=GenBank:WP_015338625.1;Name=WP_015338625.1;Ontology_term=GO:0050896,GO:0005524;gbkey=CDS;go_function=ATP binding|0005524||IEA;go_process=response to stimulus|0050896||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014760842.1;locus_tag=RTCIAT899_RS02370;product=universal stress protein;protein_id=WP_015338625.1;transl_table=11	0	2.0	0	5.666666666666666	0	0	0.58153658541864	-0.284316614176459	0.920817880125256	-0.308765305619157	0.757500062517143	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	489905	490471	.	+	0	ID=cds-WP_015338626.1;Parent=gene-RTCIAT899_RS02375;Dbxref=GenBank:WP_015338626.1;Name=WP_015338626.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003527690.1;locus_tag=RTCIAT899_RS02375;product=NifU family protein;protein_id=WP_015338626.1;transl_table=11	0.4	9.0	0	2.0	0	0	0.885420335040344	0.502955360467224	0.926293702569152	0.542976119855113	0.587146244415996	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	490498	491154	.	+	0	ID=cds-WP_015338627.1;Parent=gene-RTCIAT899_RS02380;Dbxref=GenBank:WP_015338627.1;Name=WP_015338627.1;Ontology_term=GO:0002949;gbkey=CDS;gene=tsaB;go_process=tRNA threonylcarbamoyladenosine modification|0002949||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004120800.1;locus_tag=RTCIAT899_RS02380;product=tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB;protein_id=WP_015338627.1;transl_table=11	2.0	6.0	0.5	5.0	0	0	1.09913051107951	0.364151590222586	1.0600476676386	0.343523787976237	0.731204448200723	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	491157	491651	.	+	0	ID=cds-WP_015338628.1;Parent=gene-RTCIAT899_RS02385;Dbxref=GenBank:WP_015338628.1;Name=WP_015338628.1;Ontology_term=GO:0016747;gbkey=CDS;go_function=acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012556377.1;locus_tag=RTCIAT899_RS02385;product=GNAT family N-acetyltransferase;protein_id=WP_015338628.1;transl_table=11	11.342857142857142	2.0	11.642857142857142	4.0	1.2	0	3.89990379692557	-0.297823267349975	1.08204787562692	-0.275240378968833	0.783131566580146	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	491773	492201	.	+	0	ID=cds-WP_015338629.1;Parent=gene-RTCIAT899_RS02390;Dbxref=GenBank:WP_015338629.1;Name=WP_015338629.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700,GO:0046872;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA,metal ion binding|0046872||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338629.1;locus_tag=RTCIAT899_RS02390;product=Fur family transcriptional regulator;protein_id=WP_015338629.1;transl_table=11	0.09090909090909091	1.0	0	5.0	0	0	0.429287836656803	-0.386075147266136	0.914213157539646	-0.422303205857539	0.672803718470928	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	492232	493029	.	+	0	ID=cds-WP_041677188.1;Parent=gene-RTCIAT899_RS02395;Dbxref=GenBank:WP_041677188.1;Name=WP_041677188.1;Ontology_term=GO:0008654,GO:0016746;gbkey=CDS;go_function=acyltransferase activity|0016746||IEA;go_process=phospholipid biosynthetic process|0008654||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007633776.1;locus_tag=RTCIAT899_RS02395;product=lysophospholipid acyltransferase family protein;protein_id=WP_041677188.1;transl_table=11	0	12.0	0	5.0	2.0	0	1.7854291219578	0.528298603333103	1.1159464286422	0.473408570316316	0.635921716627819	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	493090	494502	.	+	0	ID=cds-WP_015338631.1;Parent=gene-RTCIAT899_RS02400;Dbxref=GenBank:WP_015338631.1;Name=WP_015338631.1;Ontology_term=GO:0006400,GO:0016782,GO:0051539,GO:1904047;gbkey=CDS;gene=miaB;go_function=transferase activity%2C transferring sulphur-containing groups|0016782||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA,S-adenosyl-L-methionine binding|1904047||IEA;go_process=tRNA modification|0006400||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007695405.1;locus_tag=RTCIAT899_RS02400;product=tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB;protein_id=WP_015338631.1;transl_table=11	2.0	19.037037037037038	1.0	16.5	0.3333333333333333	0	3.09262117082643	0.339951350420465	1.13793369313485	0.298744428143213	0.765135055381135	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	494533	495585	.	+	0	ID=cds-WP_015338632.1;Parent=gene-RTCIAT899_RS02405;Dbxref=GenBank:WP_015338632.1;Name=WP_015338632.1;Ontology_term=GO:0005524;gbkey=CDS;go_function=ATP binding|0005524||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338632.1;locus_tag=RTCIAT899_RS02405;product=PhoH family protein;protein_id=WP_015338632.1;transl_table=11	0	10.0	0	8.0	0.16666666666666666	0	1.38396794367089	0.164625671442022	0.991424755762616	0.166049587207846	0.86811792685187	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	495604	496110	.	+	0	ID=cds-WP_015338633.1;Parent=gene-RTCIAT899_RS02410;Dbxref=GenBank:WP_015338633.1;Name=WP_015338633.1;Ontology_term=GO:0042254,GO:0004540,GO:0046872;gbkey=CDS;gene=ybeY;go_function=RNA nuclease activity|0004540||IEA,metal ion binding|0046872||IEA;go_process=ribosome biogenesis|0042254||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007695407.1;locus_tag=RTCIAT899_RS02410;product=rRNA maturation RNase YbeY;protein_id=WP_015338633.1;transl_table=11	0.30000000000000004	5.5	0.1	7.5	0	0	1.05201203651851	-0.0402688155853871	0.93228063795988	-0.0431938774074594	0.965546985656579	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	496136	497305	.	+	0	ID=cds-WP_041677189.1;Parent=gene-RTCIAT899_RS02415;Dbxref=GenBank:WP_041677189.1;Name=WP_041677189.1;Ontology_term=GO:0005886,GO:0016020;gbkey=CDS;go_component=plasma membrane|0005886||IEA,membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007695408.1;locus_tag=RTCIAT899_RS02415;product=hemolysin family protein;protein_id=WP_041677189.1;transl_table=11	11.592476489028208	5.799634273772204	8.955329153605	9.886363636363633	12.908045977011506	0	6.97611306558164	-0.0187985066457522	0.89274844680767	-0.0210568909002001	0.983200273340626	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	497384	498985	.	+	0	ID=cds-WP_015338635.1;Parent=gene-RTCIAT899_RS02420;Dbxref=GenBank:WP_015338635.1;Name=WP_015338635.1;Ontology_term=GO:0042158,GO:0016410,GO:0016020;gbkey=CDS;gene=lnt;go_component=membrane|0016020||IEA;go_function=N-acyltransferase activity|0016410||IEA;go_process=lipoprotein biosynthetic process|0042158||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007695409.1;locus_tag=RTCIAT899_RS02420;product=apolipoprotein N-acyltransferase;protein_id=WP_015338635.1;transl_table=11	7.6000000000000005	27.13703703703704	3.6	41.0	2.4	0	7.15431260592491	-0.0966102473238111	0.852548060487969	-0.113319414823975	0.909777325578232	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	499137	499556	.	+	0	ID=cds-WP_041677790.1;Parent=gene-RTCIAT899_RS02425;Dbxref=GenBank:WP_041677790.1;Name=WP_041677790.1;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003544853.1;locus_tag=RTCIAT899_RS02425;product=helix-turn-helix domain-containing protein;protein_id=WP_041677790.1;transl_table=11	2.25	11.0	0.25	15.0	1.0	0	2.42830438507338	0.0744032756223239	1.16472684749073	0.0638804504099973	0.949065418793236	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	499749	501002	.	+	0	ID=cds-WP_015338637.1;Parent=gene-RTCIAT899_RS02430;Dbxref=GenBank:WP_015338637.1;Name=WP_015338637.1;Ontology_term=GO:0006556,GO:0004478,GO:0005524;gbkey=CDS;gene=metK;go_function=methionine adenosyltransferase activity|0004478||IEA,ATP binding|0005524||IEA;go_process=S-adenosylmethionine biosynthetic process|0006556||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012482410.1;locus_tag=RTCIAT899_RS02430;product=methionine adenosyltransferase;protein_id=WP_015338637.1;transl_table=11	1.3333333333333333	9.5	1.0	13.583333333333334	3.0	0	2.74464575149289	-0.152506186161241	1.13897067360798	-0.133898255411739	0.893483029843556	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	500999	501700	.	+	0	ID=cds-WP_015338638.1;Parent=gene-RTCIAT899_RS02435;Dbxref=GenBank:WP_015338638.1;Name=WP_015338638.1;Ontology_term=GO:0008168,GO:0008176,GO:1904047;gbkey=CDS;gene=trmB;go_function=methyltransferase activity|0008168||IEA,tRNA (guanine(46)-N7)-methyltransferase activity|0008176||IEA,S-adenosyl-L-methionine binding|1904047||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004679849.1;locus_tag=RTCIAT899_RS02435;product=tRNA (guanine(46)-N(7))-methyltransferase TrmB;protein_id=WP_015338638.1;transl_table=11	8.0	13.5	9.0	12.5	0	0	4.38754232876179	0.0108350587388655	0.919203959007681	0.011787436980322	0.990595203811953	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	501861	502118	.	-	0	ID=cds-WP_015338639.1;Parent=gene-RTCIAT899_RS02440;Dbxref=GenBank:WP_015338639.1;Name=WP_015338639.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018898177.1;locus_tag=RTCIAT899_RS02440;product=DUF1150 family protein;protein_id=WP_015338639.1;transl_table=11	1.0	3.0	1.0	5.0	0	0	0.875491155264624	-0.15706716857034	1.09706788557874	-0.143169962985	0.886155951471996	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	502277	502708	.	-	0	ID=cds-WP_041677190.1;Parent=gene-RTCIAT899_RS02445;Dbxref=GenBank:WP_041677190.1;Name=WP_041677190.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018070051.1;locus_tag=RTCIAT899_RS02445;product=Hsp20 family protein;protein_id=WP_041677190.1;transl_table=11	5.0	12.0	5.0	18.0	2.0	0	4.08693298277459	-0.251615124254515	0.937969239813071	-0.268255198117862	0.7885028894243	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	502940	503884	.	+	0	ID=cds-WP_015338641.1;Parent=gene-RTCIAT899_RS02450;Dbxref=GenBank:WP_015338641.1;Name=WP_015338641.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020048181.1;locus_tag=RTCIAT899_RS02450;product=nucleoside hydrolase;protein_id=WP_015338641.1;transl_table=11	0	6.0	2.0	9.333333333333332	0	0	1.42682474807328	-0.346834623858798	1.10091915371841	-0.315040957083312	0.752730556768235	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	503954	506299	.	-	0	ID=cds-WP_041677791.1;Parent=gene-RTCIAT899_RS02455;Dbxref=GenBank:WP_041677791.1;Name=WP_041677791.1;Ontology_term=GO:0006935,GO:0007165,GO:0004888,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane signaling receptor activity|0004888||IEA;go_process=chemotaxis|0006935||IEA,signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007695416.1;locus_tag=RTCIAT899_RS02455;product=methyl-accepting chemotaxis protein;protein_id=WP_041677791.1;transl_table=11	5.0	29.0	4.0	30.0	2.3026315789473686	0	6.1760863820666	0.133473322098111	0.894004551200639	0.149298257955015	0.881318289818568	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	506494	507393	.	-	0	ID=cds-WP_015338643.1;Parent=gene-RTCIAT899_RS02460;Dbxref=GenBank:WP_015338643.1;Name=WP_015338643.1;Ontology_term=GO:0005524,GO:0019200;gbkey=CDS;go_function=ATP binding|0005524||IEA,carbohydrate kinase activity|0019200||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017990100.1;locus_tag=RTCIAT899_RS02460;product=ribokinase;protein_id=WP_015338643.1;transl_table=11	7.5	18.0	6.0	31.5	2.0	0	6.0896268066494	-0.301596060588457	0.809514350904953	-0.372564192656132	0.709472827203998	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	507495	508673	.	-	0	ID=cds-WP_041677792.1;Parent=gene-RTCIAT899_RS02465;Dbxref=GenBank:WP_041677792.1;Name=WP_041677792.1;Ontology_term=GO:0006310;gbkey=CDS;go_process=DNA recombination|0006310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007695419.1;locus_tag=RTCIAT899_RS02465;product=DNA recombination protein RmuC;protein_id=WP_041677792.1;transl_table=11	1.0	12.0	2.0	18.75	1.0	0	2.96643649409635	-0.359585664565645	1.12050412572681	-0.32091418167015	0.748275426486381	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	508860	509375	.	+	0	ID=cds-WP_015338645.1;Parent=gene-RTCIAT899_RS02470;Dbxref=GenBank:WP_015338645.1;Name=WP_015338645.1;Ontology_term=GO:0036211,GO:0042586;gbkey=CDS;gene=def;go_function=peptide deformylase activity|0042586||IEA;go_process=protein modification process|0036211||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003583874.1;locus_tag=RTCIAT899_RS02470;product=peptide deformylase;protein_id=WP_015338645.1;transl_table=11	0	9.0	1.0	4.0	0	0	1.17671634877834	0.272405770211165	1.05638467645419	0.257866075003576	0.796510267823649	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	509440	509700	.	+	0	ID=cds-WP_015338646.1;Parent=gene-RTCIAT899_RS02475;Dbxref=GenBank:WP_015338646.1;Name=WP_015338646.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338646.1;locus_tag=RTCIAT899_RS02475;product=FitA-like ribbon-helix-helix domain-containing protein;protein_id=WP_015338646.1;transl_table=11	0	5.5	0	7.0	0	0	0.982752264544764	0.0062036677621794	0.929471187459437	0.00667440566838457	0.994674634303481	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	509716	510135	.	+	0	ID=cds-WP_015338647.1;Parent=gene-RTCIAT899_RS02480;Dbxref=GenBank:WP_015338647.1;Name=WP_015338647.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020048223.1;locus_tag=RTCIAT899_RS02480;product=type II toxin-antitoxin system VapC family toxin;protein_id=WP_015338647.1;transl_table=11	4.0	6.0	0	2.5	0	0	1.14624898564052	0.912139905164208	1.0799448526756	0.844617114387227	0.398324650413742	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	510207	511154	.	+	0	ID=cds-WP_041677793.1;Parent=gene-RTCIAT899_RS02485;Dbxref=GenBank:WP_041677793.1;Name=WP_041677793.1;Ontology_term=GO:0071951,GO:0004479,GO:0005737;gbkey=CDS;gene=fmt;go_component=cytoplasm|0005737||IEA;go_function=methionyl-tRNA formyltransferase activity|0004479||IEA;go_process=conversion of methionyl-tRNA to N-formyl-methionyl-tRNA|0071951||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004120860.1;locus_tag=RTCIAT899_RS02485;product=methionyl-tRNA formyltransferase;protein_id=WP_041677793.1;transl_table=11	3.8333333333333335	7.5	2.0	8.0	2.111111111111111	0	2.47660105127213	0.285046355887094	1.11138011737764	0.256479625134627	0.797580511185961	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	511154	511957	.	+	0	ID=cds-WP_015338649.1;Parent=gene-RTCIAT899_RS02490;Dbxref=GenBank:WP_015338649.1;Name=WP_015338649.1;Ontology_term=GO:0001522,GO:0009451,GO:0003723,GO:0009982;gbkey=CDS;gene=truA;go_function=RNA binding|0003723||IEA,pseudouridine synthase activity|0009982||IEA;go_process=pseudouridine synthesis|0001522||IEA,RNA modification|0009451||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003544961.1;locus_tag=RTCIAT899_RS02490;product=tRNA pseudouridine(38-40) synthase TruA;protein_id=WP_015338649.1;transl_table=11	10.0	9.5	1.7	3.0	1.0	0	2.83934224611033	1.4489184682929	1.08322493896782	1.33759703656153	0.181027831000511	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	511973	512572	.	-	0	ID=cds-WP_041677191.1;Parent=gene-RTCIAT899_RS02495;Dbxref=GenBank:WP_041677191.1;Name=WP_041677191.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007695433.1;locus_tag=RTCIAT899_RS02495;product=hypothetical protein;protein_id=WP_041677191.1;transl_table=11	6.5	17.0	9.7	17.0	5.0	0	5.98884314988293	-0.242149549091972	0.812383662089978	-0.298072893870128	0.765647529300159	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	512559	513752	.	-	0	ID=cds-WP_015338651.1;Parent=gene-RTCIAT899_RS02500;Dbxref=GenBank:WP_015338651.1;Name=WP_015338651.1;Ontology_term=GO:0009089,GO:0009014;gbkey=CDS;gene=dapE;go_function=succinyl-diaminopimelate desuccinylase activity|0009014||IEA;go_process=lysine biosynthetic process via diaminopimelate|0009089||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007695440.1;locus_tag=RTCIAT899_RS02500;product=succinyl-diaminopimelate desuccinylase;protein_id=WP_015338651.1;transl_table=11	3.400000000000001	11.5	2.433333333333333	25.4	2.583333333333333	0	4.08015545705298	-0.443536214281395	1.02414762242626	-0.433078400583143	0.664957813854084	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	513912	514769	.	-	0	ID=cds-WP_015338652.1;Parent=gene-RTCIAT899_RS02505;Dbxref=GenBank:WP_015338652.1;Name=WP_015338652.1;Ontology_term=GO:0009089,GO:0008666;gbkey=CDS;gene=dapD;go_function=2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase activity|0008666||IEA;go_process=lysine biosynthetic process via diaminopimelate|0009089||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003527620.1;locus_tag=RTCIAT899_RS02505;product=2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase;protein_id=WP_015338652.1;transl_table=11	3.333333333333333	9.0	5.666666666666666	14.5	3.0	0	3.68043691413959	-0.559289967381029	0.986828430344572	-0.566755020612592	0.570880633729516	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	514985	515857	.	+	0	ID=cds-WP_015338653.1;Parent=gene-RTCIAT899_RS02510;Dbxref=GenBank:WP_015338653.1;Name=WP_015338653.1;Ontology_term=GO:0009691,GO:0016799;gbkey=CDS;go_function=hydrolase activity%2C hydrolyzing N-glycosyl compounds|0016799||IEA;go_process=cytokinin biosynthetic process|0009691||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007695442.1;locus_tag=RTCIAT899_RS02510;product=LOG family protein;protein_id=WP_015338653.1;transl_table=11	0	17.0	0	18.0	4.0	0	3.54401358218886	0.0833848577764802	1.16523896505357	0.0715603067501664	0.942951829676356	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	515928	516611	.	-	0	ID=cds-WP_015338654.1;Parent=gene-RTCIAT899_RS02515;Dbxref=GenBank:WP_015338654.1;Name=WP_015338654.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338654.1;locus_tag=RTCIAT899_RS02515;product=EF-hand domain-containing protein;protein_id=WP_015338654.1;transl_table=11	3.0	20.0	2.0	12.0	2.0	0	3.62205896538313	0.609925206732577	1.04563924010562	0.58330367046188	0.559688892075905	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	516780	517484	.	-	0	ID=cds-WP_015338655.1;Parent=gene-RTCIAT899_RS02520;Dbxref=GenBank:WP_015338655.1;Name=WP_015338655.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007695444.1;locus_tag=RTCIAT899_RS02520;product=pyrimidine 5'-nucleotidase;protein_id=WP_015338655.1;transl_table=11	3.0	6.0	2.0	9.0	2.0	0	2.25243397442857	-0.0629449229364013	1.13218969598935	-0.0555957390880491	0.955663858971961	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	517702	518472	.	+	0	ID=cds-WP_015338656.1;Parent=gene-RTCIAT899_RS02525;Dbxref=GenBank:WP_015338656.1;Name=WP_015338656.1;Ontology_term=GO:0003824,GO:0046872;gbkey=CDS;go_function=catalytic activity|0003824||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003527613.1;locus_tag=RTCIAT899_RS02525;product=isocitrate lyase/PEP mutase family protein;protein_id=WP_015338656.1;transl_table=11	1.3380952380952382	13.0	2.0	6.0	2.0	0	2.37067970554178	0.458026091942397	1.1465417195666	0.399484889320497	0.689535955616254	0.999994493201698
sense	NC_020059.1	Protein Homology	CDS	518540	519427	.	-	0	ID=cds-WP_015338657.1;Parent=gene-RTCIAT899_RS02530;Dbxref=GenBank:WP_015338657.1;Name=WP_015338657.1;Ontology_term=GO:0006592,GO:0003991,GO:0005737;gbkey=CDS;gene=argB;go_component=cytoplasm|0005737||IEA;go_function=acetylglutamate kinase activity|0003991||IEA;go_process=ornithine biosynthetic process|0006592||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012482454.1;locus_tag=RTCIAT899_RS02530;product=acetylglutamate kinase;protein_id=WP_015338657.1;transl_table=11	60.0	11.0	32.0	19.0	3.142857142857143	0	15.4294889708814	0.386603059451594	0.939229670591241	0.411617170492739	0.680620044292126	0.999994493201698
