Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1	apigennin_r2	control_r1	control_r2	salt_r1	salt_r2
sense	NC_020059.1	Protein Homology	CDS	1844681	1845712	.	-	0	ID=cds-WP_015339917.1;Parent=gene-RTCIAT899_RS09035;Dbxref=GenBank:WP_015339917.1;Name=WP_015339917.1;Ontology_term=GO:0006260,GO:0003887,GO:0008408;gbkey=CDS;go_function=DNA-directed DNA polymerase activity|0003887||IEA,3'-5' exonuclease activity|0008408||IEA;go_process=DNA replication|0006260||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339917.1;locus_tag=RTCIAT899_RS09035;product=DNA polymerase III subunit delta';protein_id=WP_015339917.1;transl_table=11	1.0	13.5	2.0	16.5	0	0
sense	NC_020059.1	Protein Homology	CDS	1845709	1846386	.	-	0	ID=cds-WP_015339918.1;Parent=gene-RTCIAT899_RS09040;Dbxref=GenBank:WP_015339918.1;Name=WP_015339918.1;Ontology_term=GO:0006233,GO:0004798,GO:0005524;gbkey=CDS;gene=tmk;go_function=dTMP kinase activity|0004798||IEA,ATP binding|0005524||IEA;go_process=dTDP biosynthetic process|0006233||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012651477.1;locus_tag=RTCIAT899_RS09040;product=dTMP kinase;protein_id=WP_015339918.1;transl_table=11	0.325	3.5	0.2	5.7	0	0
sense	NC_020059.1	Protein Homology	CDS	1846540	1847751	.	-	0	ID=cds-WP_015339919.1;Parent=gene-RTCIAT899_RS09045;Dbxref=GenBank:WP_015339919.1;Name=WP_015339919.1;Ontology_term=GO:0006508,GO:0008236;gbkey=CDS;go_function=serine-type peptidase activity|0008236||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339919.1;locus_tag=RTCIAT899_RS09045;product=D-alanyl-D-alanine carboxypeptidase family protein;protein_id=WP_015339919.1;transl_table=11	1.032258064516129	11.0	0	18.0	3.0	0
sense	NC_020059.1	Protein Homology	CDS	1847822	1848994	.	-	0	ID=cds-WP_041677436.1;Parent=gene-RTCIAT899_RS09050;Dbxref=GenBank:WP_041677436.1;Name=WP_041677436.1;Ontology_term=GO:0016829;gbkey=CDS;go_function=lyase activity|0016829||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007696081.1;locus_tag=RTCIAT899_RS09050;product=septal ring lytic transglycosylase RlpA family protein;protein_id=WP_041677436.1;transl_table=11	4.0	22.5	3.0	24.0	1.5	0.5
sense	NC_020059.1	Protein Homology	CDS	1849349	1850245	.	-	0	ID=cds-WP_015339921.1;Parent=gene-RTCIAT899_RS09055;Dbxref=GenBank:WP_015339921.1;Name=WP_015339921.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339921.1;locus_tag=RTCIAT899_RS09055;product=sigma-70 family RNA polymerase sigma factor;protein_id=WP_015339921.1;transl_table=11	17.0	12.7	8.035714285714286	15.5	1.0	0
sense	NC_020059.1	Protein Homology	CDS	1850238	1850861	.	-	0	ID=cds-WP_015339922.1;Parent=gene-RTCIAT899_RS09060;Dbxref=GenBank:WP_015339922.1;Name=WP_015339922.1;Ontology_term=GO:0009055,GO:0010181;gbkey=CDS;go_function=electron transfer activity|0009055||IEA,FMN binding|0010181||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339922.1;locus_tag=RTCIAT899_RS09060;product=flavodoxin family protein;protein_id=WP_015339922.1;transl_table=11	0	3.5	0	5.5	1.0	0
sense	NC_020059.1	Protein Homology	CDS	1851037	1852224	.	+	0	ID=cds-WP_015339923.1;Parent=gene-RTCIAT899_RS09065;Dbxref=GenBank:WP_015339923.1;Name=WP_015339923.1;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004125765.1;locus_tag=RTCIAT899_RS09065;product=IS481 family transposase;protein_id=WP_015339923.1;transl_table=11	6.833333333333333	31.0	6.333333333333334	42.66666666666667	5.833333333333333	0
sense	NC_020059.1	tRNAscan-SE	tRNA	1852268	1852357	.	-	.	ID=rna-RTCIAT899_RS09070;Parent=gene-RTCIAT899_RS09070;anticodon=(pos:complement(1852321..1852323));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=RTCIAT899_RS09070;product=tRNA-Ser	24.0	4.0	14.0	13.0	2.5	0
sense	NC_020059.1	Protein Homology	CDS	1852770	1853366	.	+	0	ID=cds-WP_015339924.1;Parent=gene-RTCIAT899_RS09075;Dbxref=GenBank:WP_015339924.1;Name=WP_015339924.1;Ontology_term=GO:0006284,GO:0003905;gbkey=CDS;go_function=alkylbase DNA N-glycosylase activity|0003905||IEA;go_process=base-excision repair|0006284||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339924.1;locus_tag=RTCIAT899_RS09075;product=DNA-3-methyladenine glycosylase;protein_id=WP_015339924.1;transl_table=11	0	16.0	2.25	13.0	2.0	0
sense	NC_020059.1	Protein Homology	CDS	1853448	1853882	.	-	0	ID=cds-WP_015339464.1-3;Parent=gene-RTCIAT899_RS09080;Dbxref=GenBank:WP_015339464.1;Name=WP_015339464.1;Ontology_term=GO:0004803;gbkey=CDS;gene=tnpA;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004109033.1;locus_tag=RTCIAT899_RS09080;product=IS200/IS605 family transposase;protein_id=WP_015339464.1;transl_table=11	2.75	10.5	4.75	10.5	1.75	0
sense	NC_020059.1	Protein Homology	CDS	1854165	1855709	.	-	0	ID=cds-WP_015339925.1;Parent=gene-RTCIAT899_RS09085;Dbxref=GenBank:WP_015339925.1;Name=WP_015339925.1;Ontology_term=GO:0006855,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=xenobiotic transmembrane transport|0006855||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018897038.1;locus_tag=RTCIAT899_RS09085;product=DHA2 family efflux MFS transporter permease subunit;protein_id=WP_015339925.1;transl_table=11	12.166666666666666	19.5	7.750000000000002	26.547619047619047	7.000000000000002	0
sense	NC_020059.1	Protein Homology	CDS	1855702	1856925	.	-	0	ID=cds-WP_041677437.1;Parent=gene-RTCIAT899_RS09090;Dbxref=GenBank:WP_041677437.1;Name=WP_041677437.1;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012651483.1;locus_tag=RTCIAT899_RS09090;product=HlyD family secretion protein;protein_id=WP_041677437.1;transl_table=11	4.0	10.5	1.0	17.0	4.0	0
sense	NC_020059.1	Protein Homology	CDS	1856918	1857382	.	-	0	ID=cds-WP_015339927.1;Parent=gene-RTCIAT899_RS09095;Dbxref=GenBank:WP_015339927.1;Name=WP_015339927.1;Ontology_term=GO:0006355,GO:0003700;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018073683.1;locus_tag=RTCIAT899_RS09095;product=MarR family winged helix-turn-helix transcriptional regulator;protein_id=WP_015339927.1;transl_table=11	1.0	4.0	1.0	6.5	0	0
sense	NC_020059.1	Protein Homology	CDS	1857627	1857908	.	-	0	ID=cds-WP_041677890.1;Parent=gene-RTCIAT899_RS09100;Dbxref=GenBank:WP_041677890.1;Name=WP_041677890.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018899882.1;locus_tag=RTCIAT899_RS09100;product=hypothetical protein;protein_id=WP_041677890.1;transl_table=11	2.5	4.0	0	3.0	0	0
sense	NC_020059.1	Protein Homology	CDS	1858088	1859980	.	+	0	ID=cds-WP_041677438.1;Parent=gene-RTCIAT899_RS09105;Dbxref=GenBank:WP_041677438.1;Name=WP_041677438.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018445291.1;locus_tag=RTCIAT899_RS09105;product=peptidylprolyl isomerase;protein_id=WP_041677438.1;transl_table=11	7.4	9.5	9.5	21.0	0.4	0
sense	NC_020059.1	Protein Homology	CDS	1860006	1861028	.	+	0	ID=cds-WP_015339930.1;Parent=gene-RTCIAT899_RS09110;Dbxref=GenBank:WP_015339930.1;Name=WP_015339930.1;Ontology_term=GO:0000162,GO:0004048;gbkey=CDS;gene=trpD;go_function=anthranilate phosphoribosyltransferase activity|0004048||IEA;go_process=L-tryptophan biosynthetic process|0000162||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339930.1;locus_tag=RTCIAT899_RS09110;product=anthranilate phosphoribosyltransferase;protein_id=WP_015339930.1;transl_table=11	2.0	3.5	0.5	7.0	1.0	0
sense	NC_020059.1	Protein Homology	CDS	1861035	1861850	.	+	0	ID=cds-WP_015339931.1;Parent=gene-RTCIAT899_RS09115;Dbxref=GenBank:WP_015339931.1;Name=WP_015339931.1;Ontology_term=GO:0006568,GO:0004425;gbkey=CDS;gene=trpC;go_function=indole-3-glycerol-phosphate synthase activity|0004425||IEA;go_process=L-tryptophan metabolic process|0006568||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020809136.1;locus_tag=RTCIAT899_RS09115;product=indole-3-glycerol phosphate synthase TrpC;protein_id=WP_015339931.1;transl_table=11	0	3.0	0	7.5	0.5	0
sense	NC_020059.1	Protein Homology	CDS	1861852	1862346	.	+	0	ID=cds-WP_015339932.1;Parent=gene-RTCIAT899_RS09120;Dbxref=GenBank:WP_015339932.1;Name=WP_015339932.1;Ontology_term=GO:0006777,GO:0061799;gbkey=CDS;gene=moaC;go_function=cyclic pyranopterin monophosphate synthase activity|0061799||IEA;go_process=Mo-molybdopterin cofactor biosynthetic process|0006777||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339932.1;locus_tag=RTCIAT899_RS09120;product=cyclic pyranopterin monophosphate synthase MoaC;protein_id=WP_015339932.1;transl_table=11	1.5	3.0	0	5.0	0.5	0
sense	NC_020059.1	Protein Homology	CDS	1862350	1863576	.	+	0	ID=cds-WP_015339933.1;Parent=gene-RTCIAT899_RS09125;Dbxref=GenBank:WP_015339933.1;Name=WP_015339933.1;Ontology_term=GO:0006777,GO:0061599,GO:1990586;gbkey=CDS;gene=glp;go_component=divisome complex|1990586||IEA;go_function=molybdopterin molybdotransferase activity|0061599||IEA;go_process=Mo-molybdopterin cofactor biosynthetic process|0006777||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339933.1;locus_tag=RTCIAT899_RS09125;product=gephyrin-like molybdotransferase Glp;protein_id=WP_015339933.1;transl_table=11	8.0	7.333333333333333	4.0	17.0	4.0	0
sense	NC_020059.1	Protein Homology	CDS	1863703	1864728	.	-	0	ID=cds-WP_015339934.1;Parent=gene-RTCIAT899_RS09130;Dbxref=GenBank:WP_015339934.1;Name=WP_015339934.1;Ontology_term=GO:0006098,GO:0016616;gbkey=CDS;gene=gnd;go_function=oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA;go_process=pentose-phosphate shunt|0006098||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004123204.1;locus_tag=RTCIAT899_RS09130;product=phosphogluconate dehydrogenase (NAD(+)-dependent%2C decarboxylating);protein_id=WP_015339934.1;transl_table=11	29.0	9.0	15.0	20.0	10.0	0
sense	NC_020059.1	Protein Homology	CDS	1865033	1866034	.	+	0	ID=cds-WP_015339935.1;Parent=gene-RTCIAT899_RS09135;Dbxref=GenBank:WP_015339935.1;Name=WP_015339935.1;Ontology_term=GO:0055085,GO:0016020;gbkey=CDS;gene=tehA;go_component=membrane|0016020||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339935.1;locus_tag=RTCIAT899_RS09135;product=dicarboxylate transporter/tellurite-resistance protein TehA;protein_id=WP_015339935.1;transl_table=11	0	9.0	1.125	10.166666666666666	1.0	0
sense	NC_020059.1	Protein Homology	CDS	1866062	1866433	.	+	0	ID=cds-WP_015339936.1;Parent=gene-RTCIAT899_RS09140;Dbxref=GenBank:WP_015339936.1;Name=WP_015339936.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339936.1;locus_tag=RTCIAT899_RS09140;product=VOC family protein;protein_id=WP_015339936.1;transl_table=11	0.14285714285714285	2.5	0.16666666666666666	9.5	0	0
sense	NC_020059.1	Protein Homology	CDS	1866455	1867090	.	+	0	ID=cds-WP_244441450.1;Parent=gene-RTCIAT899_RS09145;Dbxref=GenBank:WP_244441450.1;Name=WP_244441450.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012490425.1;locus_tag=RTCIAT899_RS09145;product=alpha/beta hydrolase;protein_id=WP_244441450.1;transl_table=11	2.0	9.5	5.0	11.5	3.0	0
sense	NC_020059.1	Protein Homology	CDS	1867146	1868279	.	-	0	ID=cds-WP_015339938.1;Parent=gene-RTCIAT899_RS09150;Dbxref=GenBank:WP_015339938.1;Name=WP_015339938.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339938.1;locus_tag=RTCIAT899_RS09150;product=citrate synthase;protein_id=WP_015339938.1;transl_table=11	4.677777777777779	9.0	3.8000000000000016	16.2	2.6	0.4
sense	NC_020059.1	Protein Homology	CDS	1868364	1869452	.	+	0	ID=cds-WP_015339939.1;Parent=gene-RTCIAT899_RS09155;Dbxref=GenBank:WP_015339939.1;Name=WP_015339939.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003573026.1;locus_tag=RTCIAT899_RS09155;product=citrate synthase/methylcitrate synthase;protein_id=WP_015339939.1;transl_table=11	15.058823529411764	13.0	9.0	17.0	4.125	0
sense	NC_020059.1	Protein Homology	CDS	1869476	1870351	.	-	0	ID=cds-WP_184461907.1;Parent=gene-RTCIAT899_RS09160;Dbxref=GenBank:WP_184461907.1;Name=WP_184461907.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007696109.1;locus_tag=RTCIAT899_RS09160;product=LysR family transcriptional regulator;protein_id=WP_184461907.1;transl_table=11	0	4.205357142857142	1.1111111111111112	8.0	0	0
sense	NC_020059.1	Protein Homology	CDS	1870449	1871048	.	+	0	ID=cds-WP_015339941.1;Parent=gene-RTCIAT899_RS09165;Dbxref=GenBank:WP_015339941.1;Name=WP_015339941.1;Ontology_term=GO:0006865,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_process=amino acid transport|0006865||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339941.1;locus_tag=RTCIAT899_RS09165;product=LysE family translocator;protein_id=WP_015339941.1;transl_table=11	5.0	13.0	4.25	10.166666666666668	1.0	0
sense	NC_020059.1	Protein Homology	CDS	1871068	1872927	.	-	0	ID=cds-WP_015339942.1;Parent=gene-RTCIAT899_RS09170;Dbxref=GenBank:WP_015339942.1;Name=WP_015339942.1;Ontology_term=GO:0009975,GO:0016849,GO:0046872;gbkey=CDS;go_function=cyclase activity|0009975||IEA,phosphorus-oxygen lyase activity|0016849||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339942.1;locus_tag=RTCIAT899_RS09170;product=CHASE2 domain-containing protein;protein_id=WP_015339942.1;transl_table=11	6.076923076923077	16.5	5.5	19.252631578947366	2.0277777777777777	0
sense	NC_020059.1	Protein Homology	CDS	1872940	1873473	.	-	0	ID=cds-WP_015339943.1;Parent=gene-RTCIAT899_RS09175;Dbxref=GenBank:WP_015339943.1;Name=WP_015339943.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012651494.1;locus_tag=RTCIAT899_RS09175;product=FecR domain-containing protein;protein_id=WP_015339943.1;transl_table=11	0	0.5344827586206896	0	4.0	0	0
sense	NC_020059.1	Protein Homology	CDS	1873560	1874609	.	-	0	ID=cds-WP_015339944.1;Parent=gene-RTCIAT899_RS09180;Dbxref=GenBank:WP_015339944.1;Name=WP_015339944.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007696114.1;locus_tag=RTCIAT899_RS09180;product=HoxN/HupN/NixA family nickel/cobalt transporter;protein_id=WP_015339944.1;transl_table=11	1.1666666666666667	17.0	1.1666666666666667	35.2	0.1	0
sense	NC_020059.1	Protein Homology	CDS	1874748	1875140	.	-	0	ID=cds-WP_015339945.1;Parent=gene-RTCIAT899_RS09185;Dbxref=GenBank:WP_015339945.1;Name=WP_015339945.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339945.1;locus_tag=RTCIAT899_RS09185;product=rhodanese-like domain-containing protein;protein_id=WP_015339945.1;transl_table=11	2.0	2.0	1.0256410256410255	7.0	0	0
sense	NC_020059.1	Protein Homology	CDS	1875206	1876258	.	+	0	ID=cds-WP_015339946.1;Parent=gene-RTCIAT899_RS09190;Dbxref=GenBank:WP_015339946.1;Name=WP_015339946.1;Ontology_term=GO:0006355,GO:0003700,GO:0043565;gbkey=CDS;gene=ftrA;go_function=DNA-binding transcription factor activity|0003700||IEA,sequence-specific DNA binding|0043565||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339946.1;locus_tag=RTCIAT899_RS09190;product=transcriptional regulator FtrA;protein_id=WP_015339946.1;transl_table=11	1.0	11.0	4.0	22.25	4.0	0
sense	NC_020059.1	Protein Homology	CDS	1876291	1877928	.	-	0	ID=cds-WP_015339947.1;Parent=gene-RTCIAT899_RS09195;Dbxref=GenBank:WP_015339947.1;Name=WP_015339947.1;Ontology_term=GO:0006221,GO:0006241,GO:0003883;gbkey=CDS;go_function=CTP synthase activity|0003883||IEA;go_process=pyrimidine nucleotide biosynthetic process|0006221||IEA,CTP biosynthetic process|0006241||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339947.1;locus_tag=RTCIAT899_RS09195;product=CTP synthase;protein_id=WP_015339947.1;transl_table=11	41.625	37.2	39.0	53.0	6.0	0
sense	NC_020059.1	Protein Homology	CDS	1878063	1878581	.	-	0	ID=cds-WP_015339948.1;Parent=gene-RTCIAT899_RS09200;Dbxref=GenBank:WP_015339948.1;Name=WP_015339948.1;Ontology_term=GO:0015739,GO:0015136,GO:0016020;gbkey=CDS;gene=secG;go_component=membrane|0016020||IEA;go_function=sialic acid transmembrane transporter activity|0015136||IEA;go_process=sialic acid transport|0015739||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020050040.1;locus_tag=RTCIAT899_RS09200;product=preprotein translocase subunit SecG;protein_id=WP_015339948.1;transl_table=11	4.0	7.0	1.0	11.0	2.0	0
sense	NC_020059.1	Protein Homology	CDS	1878695	1879465	.	-	0	ID=cds-WP_015339949.1;Parent=gene-RTCIAT899_RS09205;Dbxref=GenBank:WP_015339949.1;Name=WP_015339949.1;Ontology_term=GO:0006096,GO:0004807;gbkey=CDS;gene=tpiA;go_function=triose-phosphate isomerase activity|0004807||IEA;go_process=glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012483888.1;locus_tag=RTCIAT899_RS09205;product=triose-phosphate isomerase;protein_id=WP_015339949.1;transl_table=11	0	6.0	0	3.0	1.0	0
sense	NC_020059.1	Protein Homology	CDS	1879603	1880499	.	-	0	ID=cds-WP_015339950.1;Parent=gene-RTCIAT899_RS09210;Dbxref=GenBank:WP_015339950.1;Name=WP_015339950.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007696123.1;locus_tag=RTCIAT899_RS09210;product=alpha/beta fold hydrolase;protein_id=WP_015339950.1;transl_table=11	17.0625	15.0	10.0	15.125	4.0	0
sense	NC_020059.1	Protein Homology	CDS	1880706	1882769	.	+	0	ID=cds-WP_015339951.1;Parent=gene-RTCIAT899_RS09215;Dbxref=GenBank:WP_015339951.1;Name=WP_015339951.1;Ontology_term=GO:0006265,GO:0003677,GO:0003918,GO:0005524,GO:0005694;gbkey=CDS;gene=parE;go_component=chromosome|0005694||IEA;go_function=DNA binding|0003677||IEA,DNA topoisomerase type II (double strand cut%2C ATP-hydrolyzing) activity|0003918||IEA,ATP binding|0005524||IEA;go_process=DNA topological change|0006265||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017960546.1;locus_tag=RTCIAT899_RS09215;product=DNA topoisomerase IV subunit B;protein_id=WP_015339951.1;transl_table=11	5.83333333333333	26.625	3.9722222222222223	40.05555555555556	4.838888888888889	0.1111111111111111
sense	NC_020059.1	Protein Homology	CDS	1883005	1884183	.	+	0	ID=cds-WP_041677444.1;Parent=gene-RTCIAT899_RS09220;Dbxref=GenBank:WP_041677444.1;Name=WP_041677444.1;Ontology_term=GO:0055085,GO:1905887,GO:0015562;gbkey=CDS;go_function=efflux transmembrane transporter activity|0015562||IEA;go_process=transmembrane transport|0055085||IEA,autoinducer AI-2 transmembrane transport|1905887||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012651503.1;locus_tag=RTCIAT899_RS09220;product=AI-2E family transporter;protein_id=WP_041677444.1;transl_table=11	1.0	12.0	2.083333333333333	10.5	2.5	0
sense	NC_020059.1	Protein Homology	CDS	1884188	1884655	.	-	0	ID=cds-WP_015339953.1;Parent=gene-RTCIAT899_RS09225;Dbxref=GenBank:WP_015339953.1;Name=WP_015339953.1;Ontology_term=GO:0008080,GO:0016746;gbkey=CDS;go_function=N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339953.1;locus_tag=RTCIAT899_RS09225;product=GNAT family N-acetyltransferase;protein_id=WP_015339953.1;transl_table=11	16.0	14.0	9.0	25.0	3.0	0
sense	NC_020059.1	Protein Homology	CDS	1884794	1885948	.	-	0	ID=cds-WP_041677445.1;Parent=gene-RTCIAT899_RS09230;Dbxref=GenBank:WP_041677445.1;Name=WP_041677445.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007793785.1;locus_tag=RTCIAT899_RS09230;product=DUF2336 domain-containing protein;protein_id=WP_041677445.1;transl_table=11	0.45	3.0	1.0	13.0	1.0	0
sense	NC_020059.1	Protein Homology	CDS	1886061	1886666	.	-	0	ID=cds-WP_015339955.1;Parent=gene-RTCIAT899_RS09235;Dbxref=GenBank:WP_015339955.1;Name=WP_015339955.1;Ontology_term=GO:0010181,GO:0016491;gbkey=CDS;go_function=FMN binding|0010181||IEA,oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339955.1;locus_tag=RTCIAT899_RS09235;product=flavin reductase family protein;protein_id=WP_015339955.1;transl_table=11	2.75	4.0	3.666666666666667	7.0	0	0
sense	NC_020059.1	Protein Homology	CDS	1886666	1887253	.	-	0	ID=cds-WP_015339956.1;Parent=gene-RTCIAT899_RS09240;Dbxref=GenBank:WP_015339956.1;Name=WP_015339956.1;Ontology_term=GO:0000166,GO:0016491;gbkey=CDS;go_function=nucleotide binding|0000166||IEA,oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007696138.1;locus_tag=RTCIAT899_RS09240;product=nitroreductase family protein;protein_id=WP_015339956.1;transl_table=11	1.8333333333333333	5.0	2.0	13.0	1.1	0
