Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigennin_r1	apigennin_r2	control_r1	control_r2	salt_r1	salt_r2
sense	NC_020059.1	Protein Homology	CDS	775347	776300	.	-	0	ID=cds-WP_015338895.1;Parent=gene-RTCIAT899_RS03745;Dbxref=GenBank:WP_015338895.1;Name=WP_015338895.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011974589.1;locus_tag=RTCIAT899_RS03745;product=LysR substrate-binding domain-containing protein;protein_id=WP_015338895.1;transl_table=11	0.12762818797573752	1.3323617999795418	0.0	2.0049646366774185	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	776501	776800	.	+	0	ID=cds-WP_015338896.1;Parent=gene-RTCIAT899_RS03750;Dbxref=GenBank:WP_015338896.1;Name=WP_015338896.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338896.1;locus_tag=RTCIAT899_RS03750;product=DUF1127 domain-containing protein;protein_id=WP_015338896.1;transl_table=11	0.0	8.473821047869887	0.1867703047616977	5.8853423488931	0.06556645112613789	0.0
sense	NC_020059.1	Protein Homology	CDS	776993	777574	.	+	0	ID=cds-WP_015338897.1;Parent=gene-RTCIAT899_RS03755;Dbxref=GenBank:WP_015338897.1;Name=WP_015338897.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338897.1;locus_tag=RTCIAT899_RS03755;product=dienelactone hydrolase family protein;protein_id=WP_015338897.1;transl_table=11	0.03138074518784887	5.5812681586771875	0.043323008836476266	5.308942840496353	0.1318088450473906	0.0
sense	NC_020059.1	Protein Homology	CDS	777724	779322	.	+	0	ID=cds-WP_015338898.1;Parent=gene-RTCIAT899_RS03760;Dbxref=GenBank:WP_015338898.1;Name=WP_015338898.1;Ontology_term=GO:0005524,GO:0016887;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338898.1;locus_tag=RTCIAT899_RS03760;product=ABC-F family ATP-binding cassette domain-containing protein;protein_id=WP_015338898.1;transl_table=11	0.23387668753420465	0.7949175467044921	0.21024799785556966	1.0535830189935271	0.018452096939813666	0.0
sense	NC_020059.1	Protein Homology	CDS	779332	780210	.	-	0	ID=cds-WP_015338899.1;Parent=gene-RTCIAT899_RS03765;Dbxref=GenBank:WP_015338899.1;Name=WP_015338899.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338899.1;locus_tag=RTCIAT899_RS03765;product=aldo/keto reductase family oxidoreductase;protein_id=WP_015338899.1;transl_table=11	2.0777694766015973	3.052760711215924	1.6573474142676248	3.347748776389704	0.2685315404483463	0.0
sense	NC_020059.1	Protein Homology	CDS	780333	781202	.	-	0	ID=cds-WP_015338900.1;Parent=gene-RTCIAT899_RS03770;Dbxref=GenBank:WP_015338900.1;Name=WP_015338900.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338900.1;locus_tag=RTCIAT899_RS03770;product=DUF937 domain-containing protein;protein_id=WP_015338900.1;transl_table=11	0.13995090957339493	2.435006048238473	0.06747038924067898	3.0441425942550513	0.06782736323393575	0.03027732001396724
sense	NC_020059.1	Protein Homology	CDS	781451	782824	.	-	0	ID=cds-WP_015338901.1;Parent=gene-RTCIAT899_RS03775;Dbxref=GenBank:WP_015338901.1;Name=WP_015338901.1;Ontology_term=GO:0006750,GO:0004357;gbkey=CDS;go_function=glutamate-cysteine ligase activity|0004357||IEA;go_process=glutathione biosynthetic process|0006750||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020048606.1;locus_tag=RTCIAT899_RS03775;product=glutamate--cysteine ligase;protein_id=WP_015338901.1;transl_table=11	0.1930545532090889	2.055754742326513	0.16311817009755258	3.2125231162080237	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	783068	783682	.	+	0	ID=cds-WP_015338902.1;Parent=gene-RTCIAT899_RS03780;Dbxref=GenBank:WP_015338902.1;Name=WP_015338902.1;Ontology_term=GO:0006865,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_process=amino acid transport|0006865||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338902.1;locus_tag=RTCIAT899_RS03780;product=LysE family translocator;protein_id=WP_015338902.1;transl_table=11	0.14848450162055316	2.0667856214316798	0.12906890979466915	2.5120363684299813	0.2878527122610932	0.0
sense	NC_020059.1	Protein Homology	CDS	783687	784424	.	-	0	ID=cds-WP_015338903.1;Parent=gene-RTCIAT899_RS03785;Dbxref=GenBank:WP_015338903.1;Name=WP_015338903.1;Ontology_term=GO:0006364,GO:0008168;gbkey=CDS;go_function=methyltransferase activity|0008168||IEA;go_process=rRNA processing|0006364||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018497466.1;locus_tag=RTCIAT899_RS03785;product=16S rRNA (uracil(1498)-N(3))-methyltransferase;protein_id=WP_015338903.1;transl_table=11	0.0	1.7223213511930664	0.015184577622902254	0.7974718629936449	0.09994885842399069	0.0
sense	NC_020059.1	Protein Homology	CDS	784495	786030	.	-	0	ID=cds-WP_015338904.1;Parent=gene-RTCIAT899_RS03790;Dbxref=GenBank:WP_015338904.1;Name=WP_015338904.1;Ontology_term=GO:0006817,GO:0005315,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=phosphate transmembrane transporter activity|0005315||IEA;go_process=phosphate ion transport|0006817||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020048608.1;locus_tag=RTCIAT899_RS03790;product=inorganic phosphate transporter;protein_id=WP_015338904.1;transl_table=11	0.521013977454789	2.068803966765109	0.4054733929997794	1.8200114685704571	0.1728802910552464	0.0
sense	NC_020059.1	Protein Homology	CDS	786127	786624	.	-	0	ID=cds-WP_167540203.1;Parent=gene-RTCIAT899_RS03795;Dbxref=GenBank:WP_167540203.1;Name=WP_167540203.1;Ontology_term=GO:0016818;gbkey=CDS;go_function=hydrolase activity%2C acting on acid anhydrides%2C in phosphorus-containing anhydrides|0016818||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004109652.1;locus_tag=RTCIAT899_RS03795;product=NUDIX hydrolase;protein_id=WP_167540203.1;transl_table=11	0.8557239350421437	3.5449385240419535	0.6750733907049314	3.2499380440674748	0.35548075911761506	0.0
sense	NC_020059.1	Protein Homology	CDS	786888	787796	.	+	0	ID=cds-WP_015338906.1;Parent=gene-RTCIAT899_RS03800;Dbxref=GenBank:WP_015338906.1;Name=WP_015338906.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338906.1;locus_tag=RTCIAT899_RS03800;product=LysR substrate-binding domain-containing protein;protein_id=WP_015338906.1;transl_table=11	0.06697320755162464	1.2429513821591325	0.12328072921564205	2.6707411649267367	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	787924	789087	.	+	0	ID=cds-WP_015338907.1;Parent=gene-RTCIAT899_RS03805;Dbxref=GenBank:WP_015338907.1;Name=WP_015338907.1;Ontology_term=GO:0004013;gbkey=CDS;go_function=adenosylhomocysteinase activity|0004013||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004109657.1;locus_tag=RTCIAT899_RS03805;product=adenosylhomocysteinase;protein_id=WP_015338907.1;transl_table=11	0.053886128100346535	1.6186780677586508	0.02888200589098418	1.7064459130166847	0.07604356445041766	0.0
sense	NC_020059.1	Protein Homology	CDS	789091	789654	.	-	0	ID=cds-WP_015338908.1;Parent=gene-RTCIAT899_RS03810;Dbxref=GenBank:WP_015338908.1;Name=WP_015338908.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338908.1;locus_tag=RTCIAT899_RS03810;product=O-acetyl-ADP-ribose deacetylase;protein_id=WP_015338908.1;transl_table=11	0.10794086110713971	1.6276547521026672	0.053646789665594025	1.5652506247056115	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	789684	790580	.	-	0	ID=cds-WP_015338909.1;Parent=gene-RTCIAT899_RS03815;Dbxref=GenBank:WP_015338909.1;Name=WP_015338909.1;Ontology_term=GO:0006355,GO:0001216,GO:0032993;gbkey=CDS;go_component=protein-DNA complex|0032993||IEA;go_function=DNA-binding transcription activator activity|0001216||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003545763.1;locus_tag=RTCIAT899_RS03815;product=LysR family transcriptional regulator;protein_id=WP_015338909.1;transl_table=11	0.13573834038891147	1.4957506494753607	0.04164332324675534	2.9525128840600834	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	790815	792254	.	+	0	ID=cds-WP_041677807.1;Parent=gene-RTCIAT899_RS03820;Dbxref=GenBank:WP_041677807.1;Name=WP_041677807.1;Ontology_term=GO:0003824,GO:0050660;gbkey=CDS;go_function=catalytic activity|0003824||IEA,flavin adenine dinucleotide binding|0050660||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017959129.1;locus_tag=RTCIAT899_RS03820;product=FAD-linked oxidase C-terminal domain-containing protein;protein_id=WP_041677807.1;transl_table=11	0.042276837266963053	1.1344197158992477	0.006485080026447837	1.2261129893527292	0.08468999937126145	0.0
sense	NC_020059.1	Protein Homology	CDS	792251	793450	.	+	0	ID=cds-WP_015338911.1;Parent=gene-RTCIAT899_RS03825;Dbxref=GenBank:WP_015338911.1;Name=WP_015338911.1;Ontology_term=GO:0050660;gbkey=CDS;go_function=flavin adenine dinucleotide binding|0050660||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338911.1;locus_tag=RTCIAT899_RS03825;product=FAD-binding protein;protein_id=WP_015338911.1;transl_table=11	0.0022057480313198118	0.7944207232378018	0.05722833697185354	1.1035016904174562	0.04917483834460342	0.0
sense	NC_020059.1	Protein Homology	CDS	793666	794985	.	+	0	ID=cds-WP_015338912.1;Parent=gene-RTCIAT899_RS03835;Dbxref=GenBank:WP_015338912.1;Name=WP_015338912.1;Ontology_term=GO:0051536;gbkey=CDS;gene=glcF;go_function=iron-sulfur cluster binding|0051536||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007699915.1;locus_tag=RTCIAT899_RS03835;product=glycolate oxidase subunit GlcF;protein_id=WP_015338912.1;transl_table=11	3.0328414765616953	1.733281577973386	2.389810945018996	1.1146481721388446	0.2548150714220359	0.0
sense	NC_020059.1	Protein Homology	CDS	795034	795381	.	-	0	ID=cds-WP_015338913.1;Parent=gene-RTCIAT899_RS03840;Dbxref=GenBank:WP_015338913.1;Name=WP_015338913.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338913.1;locus_tag=RTCIAT899_RS03840;product=DUF6881 domain-containing protein;protein_id=WP_015338913.1;transl_table=11	0.021867329620842958	1.014585853432697	0.020126110426907082	0.8455951650708476	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	795458	796129	.	-	0	ID=cds-WP_015338914.1;Parent=gene-RTCIAT899_RS03845;Dbxref=GenBank:WP_015338914.1;Name=WP_015338914.1;Ontology_term=GO:0009279;gbkey=CDS;go_component=cell outer membrane|0009279||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017967163.1;locus_tag=RTCIAT899_RS03845;product=outer membrane protein;protein_id=WP_015338914.1;transl_table=11	0.0	1.6462863312247216	0.08337960034004362	2.6273849771844193	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	796432	797130	.	-	0	ID=cds-WP_081598361.1;Parent=gene-RTCIAT899_RS03850;Dbxref=GenBank:WP_081598361.1;Name=WP_081598361.1;Ontology_term=GO:0018104,GO:0042834,GO:0071972;gbkey=CDS;go_function=peptidoglycan binding|0042834||IEA,peptidoglycan L%2CD-transpeptidase activity|0071972||IEA;go_process=peptidoglycan-protein cross-linking|0018104||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004109680.1;locus_tag=RTCIAT899_RS03850;product=L%2CD-transpeptidase;protein_id=WP_081598361.1;transl_table=11	0.34837565473205606	2.02046281541962	0.16031785816454738	1.4734405022264556	0.08442032333837497	0.0
sense	NC_020059.1	Protein Homology	CDS	797350	798132	.	-	0	ID=cds-WP_015338916.1;Parent=gene-RTCIAT899_RS03855;Dbxref=GenBank:WP_015338916.1;Name=WP_015338916.1;Ontology_term=GO:0018104,GO:0042834,GO:0071972;gbkey=CDS;go_function=peptidoglycan binding|0042834||IEA,peptidoglycan L%2CD-transpeptidase activity|0071972||IEA;go_process=peptidoglycan-protein cross-linking|0018104||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020048621.1;locus_tag=RTCIAT899_RS03855;product=L%2CD-transpeptidase;protein_id=WP_015338916.1;transl_table=11	0.311002021274211	2.1644498206564204	0.14311900748022813	3.213261627269221	0.07536373692659527	0.0
sense	NC_020059.1	Protein Homology	CDS	798435	799064	.	+	0	ID=cds-WP_015338917.1;Parent=gene-RTCIAT899_RS03860;Dbxref=GenBank:WP_015338917.1;Name=WP_015338917.1;Ontology_term=GO:0006284,GO:0008725;gbkey=CDS;go_function=DNA-3-methyladenine glycosylase activity|0008725||IEA;go_process=base-excision repair|0006284||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020048622.1;locus_tag=RTCIAT899_RS03860;product=DNA-3-methyladenine glycosylase I;protein_id=WP_015338917.1;transl_table=11	0.13672127319862426	2.69783209788961	0.006133671749152634	3.503179969579226	0.026866682839416112	0.0
sense	NC_020059.1	Protein Homology	CDS	799094	799588	.	+	0	ID=cds-WP_210304949.1;Parent=gene-RTCIAT899_RS03865;Dbxref=GenBank:WP_210304949.1;Name=WP_210304949.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004109698.1;locus_tag=RTCIAT899_RS03865;product=hypothetical protein;protein_id=WP_210304949.1;transl_table=11	0.8609101407090658	1.9971968799693334	0.45277649639199447	2.3779161005628686	0.23842345864050143	0.0
sense	NC_020059.1	Protein Homology	CDS	799592	800296	.	-	0	ID=cds-WP_015338919.1;Parent=gene-RTCIAT899_RS03870;Dbxref=GenBank:WP_015338919.1;Name=WP_015338919.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338919.1;locus_tag=RTCIAT899_RS03870;product=HAD family hydrolase;protein_id=WP_015338919.1;transl_table=11	0.5469003629428413	3.63926908675263	0.1589534508610193	3.547901415999386	0.02790061750048421	0.13699950474405034
sense	NC_020059.1	Protein Homology	CDS	800601	801650	.	+	0	ID=cds-WP_015338920.1;Parent=gene-RTCIAT899_RS03875;Dbxref=GenBank:WP_015338920.1;Name=WP_015338920.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012651000.1;locus_tag=RTCIAT899_RS03875;product=aldo/keto reductase;protein_id=WP_015338920.1;transl_table=11	0.30646393055561794	0.8070305759876082	0.21345177687051162	1.3412174740674752	0.10437108546609702	0.07884461293433101
sense	NC_020059.1	Protein Homology	CDS	801699	802724	.	-	0	ID=cds-WP_015338921.1;Parent=gene-RTCIAT899_RS03880;Dbxref=GenBank:WP_015338921.1;Name=WP_015338921.1;Ontology_term=GO:0008270,GO:0016491,GO:0030554;gbkey=CDS;go_function=zinc ion binding|0008270||IEA,oxidoreductase activity|0016491||IEA,adenyl nucleotide binding|0030554||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007699878.1;locus_tag=RTCIAT899_RS03880;product=zinc-dependent alcohol dehydrogenase family protein;protein_id=WP_015338921.1;transl_table=11	0.23734364781452943	1.6518169683956894	0.0	2.29448044791154	0.0038342953874934437	0.0
sense	NC_020059.1	Protein Homology	CDS	802835	803734	.	+	0	ID=cds-WP_015338922.1;Parent=gene-RTCIAT899_RS03885;Dbxref=GenBank:WP_015338922.1;Name=WP_015338922.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338922.1;locus_tag=RTCIAT899_RS03885;product=LysR family transcriptional regulator;protein_id=WP_015338922.1;transl_table=11	0.16910734906785221	0.9415356719855429	0.0	1.806473137646354	0.19669935337841368	0.0
sense	NC_020059.1	Protein Homology	CDS	803787	804155	.	-	0	ID=cds-WP_015338923.1;Parent=gene-RTCIAT899_RS03890;Dbxref=GenBank:WP_015338923.1;Name=WP_015338923.1;Ontology_term=GO:0055070,GO:0016530;gbkey=CDS;gene=copM;go_function=metallochaperone activity|0016530||IEA;go_process=copper ion homeostasis|0055070||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012651004.1;locus_tag=RTCIAT899_RS03890;product=CopM family metallochaperone;protein_id=WP_015338923.1;transl_table=11	0.0	1.7223213511930664	0.3036915524580451	3.7879913492198134	0.3198363469567702	0.0
sense	NC_020059.1	Protein Homology	CDS	804230	804667	.	-	0	ID=cds-WP_244441439.1;Parent=gene-RTCIAT899_RS03895;Dbxref=GenBank:WP_244441439.1;Name=WP_244441439.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338924.1;locus_tag=RTCIAT899_RS03895;product=hypothetical protein;protein_id=WP_244441439.1;transl_table=11	0.4169770250988137	6.448874465654404	0.0	6.214545288500133	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	804679	805206	.	-	0	ID=cds-WP_015338925.1;Parent=gene-RTCIAT899_RS03900;Dbxref=GenBank:WP_015338925.1;Name=WP_015338925.1;Ontology_term=GO:0004113,GO:0008664;gbkey=CDS;go_function=2'%2C3'-cyclic-nucleotide 3'-phosphodiesterase activity|0004113||IEA,RNA 2'%2C3'-cyclic 3'-phosphodiesterase activity|0008664||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338925.1;locus_tag=RTCIAT899_RS03900;product=2'-5' RNA ligase family protein;protein_id=WP_015338925.1;transl_table=11	0.5765023263676781	1.6048903499753573	0.4362690199610363	3.653569008677324	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	805332	806855	.	+	0	ID=cds-WP_015338926.1;Parent=gene-RTCIAT899_RS03905;Dbxref=GenBank:WP_015338926.1;Name=WP_015338926.1;Ontology_term=GO:0006427,GO:0004821,GO:0005524,GO:0005737;gbkey=CDS;gene=hisS;go_component=cytoplasm|0005737||IEA;go_function=histidine-tRNA ligase activity|0004821||IEA,ATP binding|0005524||IEA;go_process=histidyl-tRNA aminoacylation|0006427||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018244964.1;locus_tag=RTCIAT899_RS03905;product=histidine--tRNA ligase;protein_id=WP_015338926.1;transl_table=11	0.09320877507676893	1.2973916739958269	0.09060145548760647	2.3170639168870473	0.01290678171774368	0.0
sense	NC_020059.1	Protein Homology	CDS	807048	808166	.	+	0	ID=cds-WP_015338927.1;Parent=gene-RTCIAT899_RS03910;Dbxref=GenBank:WP_015338927.1;Name=WP_015338927.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338927.1;locus_tag=RTCIAT899_RS03910;product=ATP phosphoribosyltransferase regulatory subunit;protein_id=WP_015338927.1;transl_table=11	0.06347192726407322	0.6310560804192646	0.05007246776453022	1.3806098003435556	0.05273441109340849	0.0
sense	NC_020059.1	Protein Homology	CDS	808166	808861	.	+	0	ID=cds-WP_015338928.1;Parent=gene-RTCIAT899_RS03915;Dbxref=GenBank:WP_015338928.1;Name=WP_015338928.1;Ontology_term=GO:0000105,GO:0003879,GO:0005737;gbkey=CDS;gene=hisG;go_component=cytoplasm|0005737||IEA;go_function=ATP phosphoribosyltransferase activity|0003879||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007814195.1;locus_tag=RTCIAT899_RS03915;product=ATP phosphoribosyltransferase;protein_id=WP_015338928.1;transl_table=11	0.4742780824431718	2.2546352298504377	0.21467851122034226	3.0417937187965216	0.2355116778956103	0.6475982336320772
sense	NC_020059.1	Protein Homology	CDS	808935	809378	.	-	0	ID=cds-WP_015338929.1;Parent=gene-RTCIAT899_RS03920;Dbxref=GenBank:WP_015338929.1;Name=WP_015338929.1;Ontology_term=GO:0005886;gbkey=CDS;go_component=plasma membrane|0005886||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338929.1;locus_tag=RTCIAT899_RS03920;product=DoxX family protein;protein_id=WP_015338929.1;transl_table=11	0.0	3.216206687338003	0.06309807593300598	2.6510551121140087	0.044301656166309385	0.0
sense	NC_020059.1	Protein Homology	CDS	809589	810296	.	+	0	ID=cds-WP_015338930.1;Parent=gene-RTCIAT899_RS03925;Dbxref=GenBank:WP_015338930.1;Name=WP_015338930.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014761292.1;locus_tag=RTCIAT899_RS03925;product=glutathione binding-like protein;protein_id=WP_015338930.1;transl_table=11	0.08598678766161977	1.7953010694639588	0.03956997982239358	1.87034184816518	0.0	0.0
sense	NC_020059.1	Protein Homology	CDS	810354	810812	.	-	0	ID=cds-WP_015338931.1;Parent=gene-RTCIAT899_RS03930;Dbxref=GenBank:WP_015338931.1;Name=WP_015338931.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015338931.1;locus_tag=RTCIAT899_RS03930;product=hypothetical protein;protein_id=WP_015338931.1;transl_table=11	1.1936989345966038	3.3846053568107752	0.8545046623084209	5.76994347930696	0.25712333774956037	0.0
